Domain Model env_id run task steps success_rate reward
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1380000 0.99 0.922
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1390000 1.0 1.178
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1400000 0.99 0.5770000000000021
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1410000 0.99 0.951
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1420000 1.0 1.201
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1430000 1.0 1.174
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1440000 1.0 1.189
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1450000 1.0 1.169
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1460000 1.0 1.1789999999999998
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1470000 0.99 0.961
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1480000 1.0 1.214
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1490000 1.0 1.205
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1500000 1.0 1.177
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 10000 0.49 -16.38800000000003
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 20000 0.55 -16.13900000000003
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 30000 0.39 -19.717000000000045
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 40000 0.44 -18.183000000000035
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 50000 0.43 -18.998000000000033
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 60000 0.37 -23.389000000000014
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 70000 0.4 -20.55500000000002
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 80000 0.34 -21.344000000000023
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 90000 0.48 -18.03300000000002
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 100000 0.33 -23.827999999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 110000 0.3 -25.19
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 120000 0.36 -20.032000000000018
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 130000 0.37 -20.550000000000008
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 140000 0.35 -21.85000000000001
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 150000 0.31 -23.59499999999998
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 160000 0.31 -20.928999999999995
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 170000 0.2 -23.63300000000001
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 180000 0.19 -23.466000000000008
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 190000 0.31 -21.781999999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 200000 0.2 -21.07600000000002
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 210000 0.21 -21.348000000000017
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 220000 0.32 -18.160000000000014
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 230000 0.26 -21.658000000000005
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 240000 0.27 -19.220000000000006
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 250000 0.16 -23.285000000000004
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 260000 0.29 -21.635
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 270000 0.19 -24.78799999999999
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 280000 0.25 -21.71099999999999
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 290000 0.27 -20.840000000000003
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 300000 0.24 -23.111999999999988
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 310000 0.26 -22.063999999999993
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 320000 0.31 -21.603999999999978
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 330000 0.27 -20.742000000000004
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 340000 0.25 -23.64599999999998
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 350000 0.33 -19.843999999999983
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 360000 0.26 -20.675999999999995
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 370000 0.24 -25.254999999999985
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 380000 0.22 -23.97499999999998
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 390000 0.24 -19.487000000000002
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 400000 0.23 -22.159999999999982
