Domain Model env_id run task steps success_rate reward
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 260000 0.5 -18.146000000000033
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 270000 0.61 -13.275000000000036
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 280000 0.61 -17.714999999999982
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 290000 0.66 -11.609000000000021
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 300000 0.59 -16.192000000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 310000 0.62 -14.32800000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 320000 0.66 -12.632000000000012
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 330000 0.58 -17.207000000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 340000 0.59 -14.92500000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 350000 0.63 -13.149000000000026
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 360000 0.59 -14.594000000000024
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 370000 0.7 -9.689000000000018
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 380000 0.55 -19.802999999999987
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 390000 0.66 -11.65100000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 400000 0.59 -14.674000000000028
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 410000 0.51 -21.175999999999995
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 420000 0.59 -16.50800000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 430000 0.55 -18.244000000000014
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 440000 0.65 -13.43200000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 450000 0.6 -17.640999999999984
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 460000 0.6 -17.22199999999999
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 470000 0.58 -16.84700000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 480000 0.7 -10.372000000000016
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 490000 0.67 -11.971000000000014
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 500000 0.63 -13.045000000000021
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 510000 0.6 -16.348000000000006
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 520000 0.53 -18.31400000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 530000 0.68 -10.858000000000025
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 540000 0.59 -16.26
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 550000 0.6 -14.159000000000024
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 560000 0.66 -11.859000000000023
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 570000 0.55 -14.903000000000043
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 580000 0.58 -14.900000000000032
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 590000 0.63 -13.024000000000019
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 600000 0.66 -12.307000000000011
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 610000 0.54 -14.067000000000046
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 620000 0.6 -13.098000000000038
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 630000 0.62 -13.853000000000018
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 640000 0.61 -18.348999999999982
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 650000 0.57 -16.429000000000016
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 660000 0.72 -10.087000000000005
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 670000 0.63 -10.127000000000052
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 680000 0.62 -11.699000000000039
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 690000 0.55 -16.16200000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 700000 0.63 -11.931000000000038
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 710000 0.62 -13.263000000000023
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 720000 0.67 -11.54200000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 730000 0.66 -12.598000000000013
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 740000 0.56 -15.961000000000034
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 750000 0.66 -12.426000000000021
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 760000 0.59 -15.781000000000015
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 770000 0.58 -15.620000000000019
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 780000 0.55 -18.077000000000005
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 790000 0.64 -14.523000000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 800000 0.62 -11.514000000000044
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 810000 0.68 -10.944000000000019
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 820000 0.67 -12.116000000000012
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 830000 0.67 -13.390000000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 840000 0.68 -11.66900000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 850000 0.63 -13.441000000000024
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 860000 0.76 -6.486000000000024
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 870000 0.65 -12.054000000000023
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 880000 0.58 -17.517999999999994
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 890000 0.57 -15.101000000000033
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 900000 0.62 -13.748000000000024
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 910000 0.62 -16.298999999999992
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 920000 0.72 -9.758000000000012
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 930000 0.65 -13.023000000000007
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 940000 0.72 -9.807000000000011
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 950000 0.72 -9.82400000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 960000 0.57 -19.215999999999983
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 970000 0.66 -13.365000000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 980000 0.63 -17.118999999999975
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 990000 0.69 -10.994000000000018
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1000000 0.67 -11.686000000000018
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1010000 0.7 -12.526999999999987
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1020000 0.63 -12.15400000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1030000 0.64 -15.30699999999999
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1040000 0.71 -9.563000000000018
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1050000 0.72 -8.476000000000026
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1060000 0.63 -15.75699999999999
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1070000 0.65 -12.703000000000015
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1080000 0.71 -9.63600000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1090000 0.62 -14.163000000000016
