Domain Model env_id run task steps success_rate reward
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1420000 1.0 1.2300000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1430000 1.0 1.119
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1440000 1.0 1.1909999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1450000 1.0 1.11
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1460000 1.0 1.251
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1470000 1.0 1.1110000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1480000 1.0 1.156
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1490000 1.0 1.1150000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1500000 1.0 1.201
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 10000 0.51 -16.59599999999999
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 20000 0.35 -27.754999999999928
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 30000 0.85 -3.588999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 40000 0.73 -6.6560000000000015
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 50000 0.85 -2.722000000000003
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 60000 0.88 -3.6919999999999904
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 70000 0.86 -1.9780000000000004
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 80000 0.88 -1.2420000000000035
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 90000 0.9 -1.6839999999999984
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 100000 0.81 -3.7070000000000016
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 110000 0.85 -1.9890000000000054
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 120000 0.86 -2.479999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 130000 0.82 -3.949999999999995
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 140000 0.85 -3.356999999999994
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 150000 0.88 -3.071999999999991
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 160000 0.86 -2.6079999999999957
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 170000 0.88 -1.723000000000001
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 180000 0.86 -3.3749999999999933
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 190000 0.93 -0.8089999999999968
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 200000 0.85 -2.1680000000000006
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 210000 0.86 -1.9029999999999996
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 220000 0.83 -3.4229999999999965
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 230000 0.91 -1.267999999999997
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 240000 0.91 -0.3910000000000015
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 250000 0.89 -1.5710000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 260000 0.89 -1.5479999999999974
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 270000 0.84 -2.4770000000000016
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 280000 0.88 -2.0029999999999983
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 290000 0.81 -3.099
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 300000 0.82 -3.9749999999999943
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 310000 0.85 -3.030999999999997
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 320000 0.84 -2.5450000000000013
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 330000 0.88 -2.0009999999999986
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 340000 0.88 -2.2869999999999955
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 350000 0.85 -2.298000000000001
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 360000 0.86 -2.4829999999999988
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 370000 0.86 -1.501000000000002
